Price,Close,High,Low,Open,Volume,Daily_Return
2021-01-22,135.126953125,135.88483658611096,131.19177987621222,132.41604973812463,114459400,0.01607349588496021
2021-01-25,138.8677978515625,140.97627022018892,132.6686847833474,139.01355380816258,157611700,0.027683927151839205
2021-01-26,139.10098266601562,140.2086596098709,137.36172630104042,139.5285097015661,98390600,0.001679185657587734
2021-01-27,138.03221130371094,140.20870656534407,136.42899920964183,139.363363343346,140843800,-0.0076834206475078215
2021-01-28,133.2030792236328,137.96415826033868,132.8241374993332,135.564189064389,142621100,-0.03498554456577263
2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800,-0.03742051322644102
2021-02-01,130.3367156982422,131.54156320206033,127.2177225988055,129.95777399701672,106239800,0.016519950003159645
2021-02-02,131.16265869140625,132.44522526454477,130.79342801715512,131.88166811874655,83305400,0.006336994059880308
2021-02-03,130.1424102783203,131.92052618668296,129.82176496768204,131.9108002272906,89880900,-0.007778497502755943
2021-02-04,133.49456787109375,133.50427900274144,130.77395356806818,132.43547630144383,84183100,0.025757611109280765
2021-02-05,133.08103942871094,133.7232884555335,132.20525610000038,133.6551792335879,75693800,-0.003097717375152853
2021-02-08,133.22698974609375,133.27564766652046,131.29051736028654,132.37065786118401,71297200,0.0010967025656647422
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200,-0.006573808486474375
2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600,-0.004558457703556007
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000,-0.0019202643247318019
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100,0.0017760066319720824
2021-02-16,129.60702514648438,132.3511559058319,129.21777673672364,131.84515524560578,80576300,-0.016104222969822723
2021-02-17,127.32024383544922,128.6631249352014,125.98710322664614,127.71921790831898,97918500,-0.017643961108208428
2021-02-18,126.22067260742188,126.50286477250336,123.982542030246,125.72438263501022,96856700,-0.00863626391925898
2021-02-19,126.3763656616211,127.19378012757379,125.33515742569439,126.73642239782728,87668800,0.0012334988475577457
2021-02-22,122.61048126220705,126.23041094448011,122.22124015432108,124.56640502266376,103916400,-0.02979896106125879
2021-02-23,122.47425842285156,123.30139120748287,115.2052066551197,120.43075171253977,158273000,-0.0011110211619197452
2021-02-24,121.97795104980467,122.18230093698557,118.94188709836797,121.57898434363891,111039900,-0.00405234029940682
2021-02-25,117.73523712158205,123.05808944115938,117.29734557401017,121.32597453863157,148199500,-0.03478262990735337
2021-02-26,117.99799346923828,121.49141551253575,117.93960247752109,119.29220956982277,164560400,0.0022317562191249696
2021-03-01,124.35233306884766,124.48856634693102,119.4868376397081,120.42101187120407,116307900,0.05385125130340396
2021-03-02,121.75415802001952,125.25731317881322,121.6471165286429,124.95565484356455,102260900,-0.020893657438575408
2021-03-03,118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300,-0.024456653704553855
2021-03-04,116.89836883544922,120.27502322512267,115.42899483365645,118.47479173492613,178155000,-0.015811970862783187
2021-03-05,118.15369415283205,118.65970985611862,114.40726400079701,117.72553558561702,153766600,0.010738604224237447
2021-03-08,113.2297821044922,117.74496014762576,113.0838157930319,117.6768435254983,154376600,-0.04167378839607638
2021-03-09,117.8325424194336,118.7764495417566,115.59441940046939,115.82796105806665,129525800,0.04064973215875134
2021-03-10,116.75243377685548,118.88351576641335,116.23668501538924,118.41643235397203,111943300,-0.009166471506091955
2021-03-11,118.67916107177734,119.89553490297892,117.99799469596714,119.24356031125248,103026500,0.016502673499760645
2021-03-12,117.77416229248048,117.9103955487277,115.95447204511132,117.16111263936789,88105100,-0.007625591309577184
2021-03-15,120.65455627441406,120.66428934425417,117.18059275719496,118.14396621912681,92403800,0.024456926085200337
2021-03-16,122.1920394897461,123.79765430298438,121.36490683570095,122.31853968534864,115227900,0.012742852510560843
2021-03-17,121.4038314819336,122.47423888090718,119.04892629520441,120.71293209328559,111932600,-0.006450567574646682
2021-03-18,117.28761291503906,119.86632656590932,117.08326303051578,119.57439391707281,121229700,-0.03390517841693552
2021-03-19,116.76214599609376,118.16341092060107,116.4604876842397,116.67457065039011,185549500,-0.004480156990883111
2021-03-22,120.07068634033205,120.53777713211232,117.02488910943605,117.09300574322106,111912300,0.02833572743985857
2021-03-23,119.24354553222656,120.89781076796868,118.8543044696532,120.01229458916613,95467100,-0.0068887822108471
2021-03-24,116.85945892333984,119.59387224546333,116.84000020937296,119.51602254128295,88530500,-0.019993422690055773
2021-03-25,117.34601593017578,118.38723908571315,115.79879193762964,116.32426633816141,98844700,0.00416360824633899
2021-03-26,117.94932556152344,118.2120664416162,115.72092802368101,117.1124598512715,94071200,0.005141287725581201
2021-03-29,118.12449645996094,119.28248673827066,117.48225492917581,118.3775042989523,80819200,0.0014851369230266531
2021-03-30,116.6745834350586,117.16113298447573,115.66255948137214,116.87893335491496,85671900,-0.012274448301193841
2021-03-31,118.86406707763672,120.19720821125276,117.89096789144921,118.37751748454296,118323800,0.01876572924553699
2021-04-01,119.69117736816406,120.83943448866229,119.19489479787379,120.33342627373456,75089100,0.006958455241036887
2021-04-05,122.5131607055664,122.76616851425374,119.75928886344587,120.53777100210417,88651200,0.023577204263953933
2021-04-06,122.81481170654295,123.71006091586875,122.26987869637169,123.09701127942607,80171300,0.0024621926268109107
2021-04-07,124.45938110351562,124.47883981962588,121.77362540670963,122.44506618695044,83466700,0.0133906438003768
2021-04-08,126.85319519042967,126.88238697462579,125.0626964676061,125.48112193995918,88844600,0.019233697497845093
2021-04-09,129.42221069335938,129.46112813324058,125.98717125154387,126.30829581175405,106686700,0.020251878551999836
2021-04-12,127.7095184326172,129.27620842056396,127.11592744716376,128.95508396794366,91420000,-0.013233372012166122
2021-04-13,130.8136749267578,131.0374983592836,128.3809277339075,128.8772176641677,91266500,0.024306383206498694
2021-04-14,128.478271484375,131.36837696548068,128.1182295730411,131.3099933958929,87222800,-0.01785289988749572
2021-04-15,130.88180541992188,131.36835488244947,130.04493975044198,130.22010527807376,89347100,0.01870770759738294
2021-04-16,130.55096435546875,131.04723949609195,129.69463249088383,130.6871976204425,84922400,-0.0025277849995395396
2021-04-19,131.21267700195312,131.82573417670255,129.75302837507442,129.91845343765638,94264200,0.0050686155383934395
2021-04-20,129.52920532226562,131.88410306298763,128.26417368348118,131.38782793049364,94812300,-0.012830099333027367
2021-04-21,129.90870666503906,130.15198139662152,127.76789199677557,128.79937448295544,68847100,0.0029298515483766607
2021-04-22,128.3907012939453,130.54124205126504,127.87495994409139,129.46110142550572,84566500,-0.01168517037897876
2021-04-23,130.70668029785156,131.48514771146148,128.60478264515086,128.60478264515086,78657500,0.01803852600356093
2021-04-26,131.09591674804688,131.42676689058607,129.9671181870508,131.20295824690538,66905100,0.002977938459674201
2021-04-27,130.77476501464844,131.7673300838562,130.5022985012677,131.3780816016613,66015800,-0.0024497462725376895
2021-04-28,129.986572265625,131.3878372667235,129.50002274292763,130.69693041123548,107760100,-0.006027101244916455
2021-04-29,129.8892822265625,133.38271977828063,128.88699119854815,132.79885429572334,151101000,-0.000748462224726465
2021-04-30,127.923583984375,129.96708270240345,127.54407601900469,128.23496790165584,109839500,-0.015133644658677725
2021-05-03,128.97454833984375,130.46340362512916,128.28365629304724,128.48799878924353,75135100,0.008215563719643049
2021-05-04,124.41070556640624,127.95279275381809,123.29164023246338,127.66086008438737,137564700,-0.0353856077201522
2021-05-05,124.65401458740234,126.94078881910761,124.52750693879655,125.72441480809984,84000900,0.00195569199522172
2021-05-06,126.24988555908205,126.25961120491856,123.71008883004946,124.44964624226809,78128300,0.012802403331829693
2021-05-07,126.92243957519533,127.9459170756659,126.21086004578889,127.54628013792039,78973300,0.0053271653525464036
2021-05-10,123.64729309082033,126.26937098545628,123.60830211734293,126.1426633359984,88071200,-0.025804313999453488
2021-05-11,122.73101043701172,123.0819142652862,119.67028275042819,120.38185488141869,126142800,-0.007410454615739859
2021-05-12,119.67029571533205,121.49308457084182,119.16342796467423,120.28439421406758,112172300,-0.024938397482276886
2021-05-13,121.8147430419922,122.96495055227784,121.12267010296466,121.43459040557941,105861300,0.017919629209919297
2021-05-14,124.23213958740234,124.66103284772763,122.67253787272075,123.06244016058305,81918000,0.01984486019542664
2021-05-17,123.0819320678711,123.72527195908786,122.00970635261075,123.61804864388507,74244600,-0.009258534251694428
2021-05-18,121.6977767944336,123.78374532662899,121.62954445690447,123.36460169987382,63342900,-0.011245803914373353
2021-05-19,121.54181671142578,121.76600548369002,119.75801895076617,120.050447495282,92612000,-0.0012815360076071647
2021-05-20,124.09567260742188,124.49532449020155,121.94147161685788,122.06819413421118,76857100,0.021012158326213504
2021-05-21,122.26314544677734,124.76825782596866,122.04869881375613,124.59280216593018,79295400,-0.014767051276975196
2021-05-24,123.89096069335938,124.70975612799803,122.76025239580743,122.82848472896345,63092900,0.013314030492456386
2021-05-25,123.6960220336914,125.08017543327662,123.1306641265909,124.59279202902988,72009500,-0.0015734695943674382
2021-05-26,123.64729309082033,124.17366007761332,123.22814942189817,123.75451640869117,56575900,-0.0003939410667370691
2021-05-27,122.11690521240234,124.41732007226534,121.92195782567474,123.24762087836753,94625600,-0.012377043121307163
2021-05-28,121.46383666992188,122.62379382802953,121.4053539348129,122.39959761550023,71311100,-0.005347896274840558
2021-06-01,121.14215850830078,122.1851426884376,120.81074644955004,121.92196296159237,67637100,-0.0026483451407455227
2021-06-02,121.90245056152344,122.07790617267895,120.91795665587394,121.14214539210477,59278900,0.006276031916424563
2021-06-03,120.42084503173828,121.69776758173275,120.02119320163122,121.53206155124437,76229200,-0.01215402580473468
2021-06-04,122.71151733398438,122.97470451422886,120.72302254551224,120.93746915555829,75169300,0.01902222411445753
2021-06-07,122.72125244140624,123.13064641036082,121.67826831853665,122.98443215380105,71057600,7.933328210230073e-05
2021-06-08,123.54004669189452,125.21662849111421,123.0234294041827,123.40358202860334,74403800,0.006671984144549281
2021-06-09,123.9202117919922,124.52456067367201,123.32561251203367,123.99819373222839,56877900,0.003077262072320508
2021-06-10,122.92595672607422,124.95344236430199,122.7602506959565,123.81297704481983,71186400,-0.008023348665566421
2021-06-11,124.13465881347656,124.22239035571975,122.91621888119515,123.33536251537065,53522400,0.009832765345856087
2021-06-14,127.18567657470705,127.2441593332328,123.86177508222433,124.59283931087603,96906500,0.024578290949467396
2021-06-15,126.36685180664062,127.30262029411195,126.1231638006209,126.65928038857137,62746300,-0.006438026593234003
2021-06-16,126.86394500732422,127.58526671760069,125.21662690472674,127.07839160028391,91815000,0.003933730987017103
2021-06-17,128.46253967285156,129.20336059736883,126.37657131032402,126.52279301183641,96721700,0.012600858860530195
2021-06-18,127.16614532470705,128.1896229684165,126.95169870686416,127.40983331102534,108953300,-0.010091613877835304
2021-06-21,128.9596710205078,129.066894317528,125.94769141357571,127.01016734634604,79663300,0.01410379854812116
2021-06-22,130.59727478027344,130.69475593415476,128.2968593599112,128.79399242175575,74783600,0.012698572715071466
2021-06-23,130.3242950439453,130.92865119213846,129.8661605700781,130.39253480000346,60214200,-0.0020902406791214467
2021-06-24,130.04168701171875,131.24062798342803,129.57379527397197,131.05542269642876,68711000,-0.0021684984532720497
2021-06-25,129.74920654296875,130.50951172104854,129.45677804212312,130.09037560621056,70783700,-0.002249128533096001
2021-06-28,131.37704467773438,131.83517920756188,129.9831567614525,130.04163948891443,62111300,0.012546035371912234
2021-06-29,132.88792419433594,133.0438880631515,130.9579196567259,131.3965550234282,64556100,0.01150033112944282
2021-06-30,133.5020294189453,133.9406648079474,132.43953852296474,132.73196707347742,63261400,0.004621226709142556
2021-07-01,133.80421447753906,133.86269721920397,132.33232940247316,133.15113240638843,52485800,0.002263524082060542
2021-07-02,136.42626953125,136.46525305919846,134.27206149217562,134.41826831389758,78852600,0.0195962067708344
2021-07-06,138.4342803955078,139.53574001915328,136.53351700878477,136.53351700878477,108181800,0.014718652581773073
2021-07-07,140.91993713378906,141.2318501133778,139.05815680347382,139.91592865249686,104911600,0.01795550012019942
2021-07-08,139.6234893798828,140.422778328839,137.11836946520646,138.00539740279086,105575500,-0.009199888818254287
2021-07-09,141.44627380371094,141.972633378387,139.04837716154248,139.14585831818513,99890800,0.013054998352524771
2021-07-12,140.8516845703125,142.6257406086967,140.36430849913495,142.51851727809614,76299700,-0.004203640134229136
2021-07-13,141.9628448486328,143.7369001800956,140.00359917768813,140.3934939298509,100827100,0.007888867511312014
2021-07-14,145.38426208496094,145.79367103404422,143.95137538377713,144.36078433286042,127050800,0.024100793696943734
2021-07-15,144.73114013671875,146.21276700697837,143.37623575739534,145.47196100861444,106820300,-0.004492384105925562
2021-07-16,142.69393920898438,145.97884856339024,142.1968210625346,144.7116829108476,93251400,-0.014075760930301162
2021-07-19,138.85337829589844,140.43248618215895,138.09307315098926,140.12055849525734,121434600,-0.02691467440296247
2021-07-20,142.45999145507812,143.38601770583355,139.35054523026795,139.83792120496685,96350000,0.025974255746906927
2021-07-21,141.72894287109375,142.4405225803077,140.97839449756518,141.8556653977963,74993500,-0.005131606260238342
2021-07-22,143.0935516357422,144.4581980577568,142.12854210433372,142.2552645840674,77338200,0.009628299887127323
2021-07-23,144.80917358398438,144.9651374939281,143.21058069090384,143.8246792903466,71447400,0.011989512655395274
2021-07-26,145.22833251953125,146.0471207803315,143.97089387930282,144.52650976069162,72434100,0.0028945606495280884
2021-07-27,143.06434631347656,145.4427434254304,141.87514775749966,145.35500444699645,104818600,-0.01490057875424311
2021-07-28,141.3195343017578,143.25929604709813,138.94113715127986,141.15382825419624,118931200,-0.012195994716220904
2021-07-29,141.9628448486328,142.8498725143642,140.92961036922324,141.0368336570977,56699500,0.004552170017071644
2021-07-30,142.17730712890625,142.63544169374407,140.47149137109437,140.73467853831747,70440600,0.0015106930302932753
2021-08-02,141.84591674804688,143.2398049839172,141.58272954059322,142.66470486730785,62880000,-0.002330824711421209
2021-08-03,143.63941955566406,144.30224361135603,141.51445299043982,142.12855135709023,64786600,0.012644021405303407
2021-08-04,143.23977661132812,144.05856456840556,142.5866946784069,143.55170433223327,56368300,-0.0027822651022414435
2021-08-05,143.3470458984375,144.10735137016883,142.47951709743447,143.26906394319104,46397700,0.0007488791845888798
2021-08-06,142.6636505126953,143.6105775396916,142.16578765248929,142.86866162914254,54126800,-0.004767418689788583
2021-08-09,142.61485290527344,143.21034301067533,142.05841963396023,142.72223685529076,48908700,-0.00034204653565583776
2021-08-10,142.1365203857422,144.19632898598317,141.84365370926938,142.95653516321173,69023100,-0.003354016147595562
2021-08-11,142.39035034179688,143.22989365517753,142.06819844175104,142.57583309295842,48493500,0.0017858179964291843
2021-08-12,145.34823608398438,145.5044336133679,142.37078584930737,142.71246608285676,72282600,0.020773077214062186
2021-08-13,145.5532684326172,145.88517705910473,144.7430103885552,145.42635605950554,59375000,0.0014106283925892082
2021-08-16,147.5252227783203,147.59356480078714,142.9858407795006,145.00659283395282,103296000,0.013547990827949219
2021-08-17,146.61732482910156,148.07187159409528,145.5434853619502,146.65636676617194,92229700,-0.006154187955933477
2021-08-18,142.87843322753906,147.134719463398,142.67342208980006,146.23660593235846,86326000,-0.02550102183299674
2021-08-19,143.21031188964844,144.47939059702847,141.06264825182848,141.58003947243648,86960300,0.002322804461194261
2021-08-20,144.66490173339844,144.9675251601663,143.28843882859866,143.9327425154178,60549600,0.010157018894497272
2021-08-23,146.1487579345703,146.61733569322215,144.37204430196212,144.7820517027598,60131800,0.010257195652795259
2021-08-24,146.06089782714844,147.27140659304087,145.60207679709836,145.89494350289067,48606400,-0.0006011690325907759
2021-08-25,144.83087158203125,146.74425443123712,144.28419502392072,146.24637657624294,58991300,-0.008421324690012666
2021-08-26,144.03036499023438,145.57278230599707,144.00107981111,144.82110951404735,48597200,-0.005527182036900724
2021-08-27,145.06520080566406,145.21162673984585,143.33730030320672,143.97183254575776,55802400,0.007184844775612875
2021-08-30,149.47763061523438,149.83883931473636,145.07491826892314,145.45564049048158,90956700,0.03041687313748942
2021-08-31,148.21832275390625,149.16524992421503,147.6911597437249,149.0285807911714,86453100,-0.00842472452998444
2021-09-01,148.8821563720703,151.2934023311897,148.71620204197066,149.1945515081308,80313700,0.004478755432054449
2021-09-02,149.99501037597656,151.03956466217258,148.77474502994417,150.20977826854366,71115500,0.007474730558879816
2021-09-03,150.6295928955078,150.95174481050074,149.4483692072004,150.10242979976638,57808700,0.004230690860586694
2021-09-07,152.96267700195312,153.51911015556547,150.71738618296104,151.28359099093745,82278300,0.015488882772615398
2021-09-08,151.42030334472656,153.3043860941943,150.31717858511598,153.24581573453693,74420200,-0.010083333316707521
2021-09-09,150.40505981445312,152.3965266648195,150.28790419091163,151.79127971049815,57305700,-0.0067048044935038575
2021-09-10,145.4263458251953,151.78148246152148,145.16276433644302,151.3129047338198,140893200,-0.03310203789287269
2021-09-13,145.9925537109375,147.81806596111582,145.21158088499752,147.04686479158386,102404300,0.0038934340440814896
2021-09-14,144.5966033935547,147.47644243735672,143.41539450679298,146.7735681841506,109296300,-0.009561791214001025
2021-09-15,145.48487854003906,145.88512904981255,142.88815094916558,145.0260576914331,83281300,0.0061431259492776835
2021-09-16,145.25062561035156,145.42635157507343,143.71798000246844,144.90896023332135,68034100,-0.0016101531103318578
2021-09-17,142.5855712890625,145.27992686740734,142.29270460935308,145.27992686740734,129868800,-0.018347971377681516
2021-09-20,139.539794921875,141.3945924183066,137.90952209387459,140.37933813407227,123478900,-0.02136104193188537
2021-09-21,140.01815795898438,141.16033974315945,139.38362576406158,140.50626423071614,75834000,0.003428147772305268
2021-09-22,142.3805694580078,142.94675948187773,140.28170408222925,141.01386330488788,76404300,0.016872179533425014
2021-09-23,143.33726501464844,143.581318108749,142.1755699033987,143.16153904107028,64838200,0.006719284522336277
2021-09-24,143.42514038085938,143.96206024126909,142.097490769583,142.19511797904687,53477900,0.0006130671336721516
2021-09-27,141.9119873046875,142.48796392317834,140.39887004950094,142.00961449990794,74150700,-0.01055012442137937
2021-09-28,138.53427124023438,141.30671020043195,138.3195033733077,139.84239196001295,108972300,-0.023801485192375682
2021-09-29,139.43243408203125,141.0138935757981,138.65146109771675,139.08099698388077,74602000,0.006483325994037559
2021-09-30,138.134033203125,140.94552924628812,137.91926531672686,140.24265523549735,89056700,-0.009312043409802184
2021-10-01,139.25668334960938,139.5202648503588,135.80089824481317,138.52452409983053,94639600,0.00812725235375944
2021-10-04,135.83016967773438,138.8271483868743,134.98086980059804,138.38784096480848,98322000,-0.024605739483774758
2021-10-05,137.75332641601562,138.8564511470798,136.0449547897289,136.17186716291496,80861100,0.014158538878690008
2021-10-06,138.6221466064453,138.76857249312508,135.07849119061893,136.15233067899587,83221100,0.006307072308409101
2021-10-07,139.88145446777344,140.7893396562003,139.32502120039112,139.65692980871162,61732700,0.009084463717787816
2021-10-08,139.50071716308594,140.7502675851044,139.16880859069704,140.60384171370225,58773200,-0.002721856919032928
2021-10-11,139.41287231445312,141.36529686032225,138.43666004151856,138.88572424122802,64452200,-0.0006297089392746091
2021-10-12,138.14378356933594,139.84239816609858,137.68496264197734,139.82286975119803,73035900,-0.009103095890992674
2021-10-13,137.55809020996094,138.03642474342516,135.88876048394778,137.88024208325538,78762700,-0.004239737353661233
2021-10-14,140.34033203125,140.45748768411102,138.14385346185705,138.72958703869128,69907100,0.02022594103365649
2021-10-15,141.3945770263672,141.453147377337,140.09621296187518,140.35003767716657,67940300,0.0075120600034097595
2021-10-18,143.0639190673828,143.34701408719482,139.7545598847163,140.03765490452832,85589200,0.011806266379681185
2021-10-19,145.2213134765625,145.62156403141842,143.0638929755576,143.51294222106137,76378900,0.01507993366352256
2021-10-20,145.70948791503906,146.18783745350981,144.5966061422776,145.16281124011374,58418800,0.003361589471887916
2021-10-21,145.9242401123047,146.0804376870695,144.35253739380764,145.27017952577518,61421000,0.001473838116779591
2021-10-22,145.15301513671875,146.6075619891813,145.1042015405824,146.12922747617256,58883400,-0.00528510530527615
2021-10-25,145.1042022705078,145.8168331110648,144.10846150842693,145.14324421012236,50720600,-0.0003362855822524047
2021-10-26,145.7680206298828,147.25185252804923,145.4653823192533,145.77777738990952,60893400,0.004574770054815325
2021-10-27,145.3092498779297,146.1683068273683,144.95781274994326,145.80711293598463,56094900,-0.003147266114822189
2021-10-28,148.94076538085938,149.52648401063686,146.15855347799373,146.2561806975345,100077900,0.024991633402418723
2021-10-29,146.2366180419922,146.373287179863,142.92725865743117,143.7179883048137,124953200,-0.018155857679073684
2021-11-01,145.41659545898438,146.1389830509936,144.28418557941234,145.44588063726485,74588300,-0.005607505110466482
2021-11-02,146.4513702392578,147.96450225059075,145.11394928812004,145.12372094423125,69122000,0.007115933205610547
2021-11-03,147.8864288330078,148.35500663634056,146.25615583539988,146.8125891838913,54511500,0.009798874475571928
2021-11-04,147.3690185546875,148.80403696262286,147.0566234619275,147.97426542713765,60394600,-0.0034987002012508706
2021-11-05,147.89695739746094,148.7963818494452,146.70423879606528,148.49331669815876,65463900,0.00358242762251626
2021-11-08,147.0757293701172,148.18046407919945,146.80199217243356,148.02403856122066,55020900,-0.005552704002806275
2021-11-09,147.4374237060547,148.04355383183062,146.7041960051751,146.84106457930375,56787900,0.0024592387709823083
2021-11-10,144.61209106445312,146.77267581374304,144.54366421842147,146.6651351263565,65187100,-0.019162927366625837
2021-11-11,144.56317138671875,146.0882826457482,144.37741797894228,145.6288070022433,41000000,-0.00033828207153563383
2021-11-12,146.63575744628906,147.0365772200293,144.18187938974896,145.11063141972008,63804000,0.014336888432157968
2021-11-15,146.64556884765625,148.483531417499,146.08830852560698,147.00728981052836,59222800,6.691001934355789e-05
2021-11-16,147.62319946289062,148.102247003654,146.00031832566742,146.58690654221206,59256200,0.006666622271075839
2021-11-17,150.05752563476562,151.53375230300938,147.61343285568483,147.6232038564801,88807000,0.01649013285670553
2021-11-18,154.33956909179688,155.12168178008048,149.627365877677,150.2726099643279,137827700,0.028536012698580526
2021-11-19,156.95960998535156,157.41910052968012,153.02950540265965,154.12445397592487,117305600,0.016975820970423827
2021-11-22,157.4191131591797,161.9944471367291,157.39955624235793,158.06434223873075,117467900,0.0029275249465197106
2021-11-23,157.80043029785156,158.18170822428823,155.50297681960475,157.5169071447605,96041900,0.002422305214528242
2021-11-24,158.3185577392578,158.51408217991857,156.06998937776268,157.15516717862224,69463600,0.0032834349084363
2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.00155632601601,76959800,-0.03167846763043747
2021-11-29,156.65658569335938,157.5853380225465,155.23899986098183,155.80603121042097,88748200,0.02187374930115138
2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100,0.031577596032823285
2021-12-01,161.08526611328125,166.49159798116264,160.85062784337472,163.7346542506034,152052500,-0.003206355075451084
2021-12-02,160.0978240966797,160.52798674829987,154.27111613625055,155.19009727061072,136739200,-0.006129933794858378
2021-12-03,158.22079467773438,161.271032766341,156.14820866843903,160.3520514474846,118023100,-0.011724265645308263
2021-12-06,161.6230010986328,164.12575013017414,160.60624998109355,160.61602098349957,107497000,0.021502903128682194
2021-12-07,167.35186767578125,167.74293136363414,164.57538262102042,165.2988392553825,120405400,0.035445861902120734
2021-12-08,171.16473388671875,172.02505945223345,166.88267789889346,168.28070694285483,116998900,0.02278352948127438
2021-12-09,170.65634155273438,172.7973693361273,170.03065436230736,170.9985205283445,108923700,-0.0029701932310475243
2021-12-10,175.4369659423828,175.61294836881706,170.78341894665584,171.29179439045112,115402700,0.02801316579361446
2021-12-13,171.8099365234375,178.0570365302883,171.6046261840087,177.06961358561998,153237000,-0.02067425983721416
2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400,-0.008023189886512405
2021-12-15,175.29034423828125,175.4858686850592,168.45665517933287,171.19404218690133,131063300,0.028509238233720202
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800,-0.039263819061357785
2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700,-0.006501991705545773
2021-12-20,165.95387268066406,166.76531314131543,163.7150906232475,164.51674516713837,107499100,-0.008122016475861304
2021-12-21,169.1214599609375,169.3267554134747,165.33799395674112,167.72343104614094,91185900,0.019087154937135198
2021-12-22,171.71221923828125,171.92730064327637,168.30025960227871,169.170356225191,92135300,0.015318926870322436
2021-12-23,172.3378448486328,172.89510508509778,171.35043687369296,171.91746810959268,68356600,0.003643454223158038
2021-12-27,176.2973175048828,176.38530127238838,173.11022561335014,173.12976761664484,74919600,0.022975061918220296
2021-12-28,175.28054809570312,177.2749361221624,174.5375492742612,176.1311025117923,79144300,-0.005767356098038912
2021-12-29,175.36856079101562,176.5906072567406,174.15628532669507,175.31967594887476,62348900,0.0005021247153131903
2021-12-30,174.21495056152344,176.53196092937984,174.10740987004013,175.4565540145469,59773000,-0.006578204350248029
2021-12-31,173.5990447998047,175.22191121478994,173.2959647369927,174.10740540326523,64062300,-0.003535320933901409
2022-01-03,177.93972778320312,178.79028222604728,173.73590007898758,173.85321176039008,104487900,0.025004071816202345
2022-01-04,175.681396484375,178.8489462858369,175.1143651356069,178.5458811499138,99310400,-0.012691551948306956
2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600,-0.02659991925969052
2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000,-0.016693377176580926
2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100,0.00098837462011514
2022-01-10,168.33934020996094,168.64240533418686,164.40923476090865,165.29888813158135,106765600,0.00011621787860671695
2022-01-11,171.16473388671875,171.26248866253403,167.0000045144569,168.46646040973286,76138300,0.016783917967326367
2022-01-12,171.60464477539062,173.21774007794218,170.91053076473975,172.18144710369126,74805200,0.002570102372624339
2022-01-13,168.33934020996094,172.6702655459411,167.94827640647682,171.84905393496265,84505800,-0.019028066342280936
2022-01-14,169.1996307373047,169.89374460419103,167.2638988741002,167.50830810674722,80440800,0.005110454432521561
2022-01-18,166.0028076171875,168.68152412823068,165.62152968734614,167.67455895666092,90956700,-0.018893794898881877
2022-01-19,162.51263427734375,167.25418085979933,162.22912604138475,166.19833085017333,94815000,-0.021024785001783175
2022-01-20,160.8311004638672,165.8854833139809,160.50847837757559,163.24586569234862,91420500,-0.010347095910136161
2022-01-21,158.77801513671875,162.61035005803072,158.67047447923693,160.74305996791702,122848900,-0.012765474595566095
2022-01-24,158.00567626953125,158.67047714081284,151.24043048620277,156.44146612794097,162294600,-0.004864268308949815
2022-01-25,156.20684814453125,159.1202024043847,153.5085752311325,155.4247355135648,115798400,-0.011384579133293271
2022-01-26,156.11891174316406,160.71380433216626,154.29073466133664,159.84370768215854,108275300,-0.0005629484392759565
2022-01-27,155.65939331054688,160.17607231774176,154.74041197266266,158.81715723147198,121954600,-0.0029433873672727318
2022-01-28,166.52093505859375,166.54049197821774,159.15932862262193,162.00425626677838,179935700,0.06977761840801766
2022-01-31,170.87142944335938,171.08651082179728,165.71927719769477,166.3547503312831,115541600,0.026125810446805398
2022-02-01,170.70521545410156,170.93006781127377,168.45664712970438,170.1186272242385,86213900,-0.0009727430138513071
2022-02-02,171.90773010253906,171.94684394629172,169.45386598046034,170.8421090824681,84914300,0.007044393138420757
2022-02-03,169.03343200683594,172.2987509371964,168.27087633720052,170.57810026310062,89418100,-0.0167200049351397
2022-02-04,168.7495880126953,170.4234840013588,167.07569202403184,168.05457472378333,82465400,-0.0016792180740266005
2022-02-07,168.03500366210938,170.2766384169295,167.33999039041194,169.20965988540354,77251200,-0.004234584267738595
2022-02-08,171.13807678222656,171.6471000057892,167.80986639624405,168.1035342150904,74829200,0.01846682567613689
